"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2026.06.29	15:05:00	5285.722	5287.222	5285.222	5285.722	993	3571	1"
"2026.06.29	15:10:00	5285.222	5285.722	5284.722	5284.722	859	19731	1"
"2026.06.29	15:15:00	5285.222	5285.722	5281.722	5283.222	3917	21587	1"
"2026.06.29	15:20:00	5283.222	5283.222	5281.222	5282.222	1540	6485	1"
"2026.06.29	15:25:00	5282.222	5282.722	5281.222	5282.222	1010	3211	1"
"2026.06.29	15:30:00	5281.722	5282.222	5280.722	5281.222	1661	7278	1"
"2026.06.29	15:35:00	5281.722	5282.222	5281.222	5281.722	1101	3423	1"
"2026.06.29	15:40:00	5281.722	5282.222	5278.722	5279.222	2855	11502	1"
"2026.06.29	15:45:00	5278.722	5279.722	5277.722	5278.222	2107	7681	1"
"2026.06.29	15:50:00	5278.222	5279.222	5277.722	5279.222	2651	7942	1"
"2026.06.29	15:55:00	5279.222	5280.222	5277.722	5279.722	3401	12503	1"
"2026.06.29	16:00:00	5279.722	5281.222	5278.222	5279.722	2336	10674	1"
"2026.06.29	16:05:00	5279.722	5280.222	5277.722	5280.222	1810	5962	1"
"2026.06.29	16:10:00	5280.222	5280.722	5279.222	5279.222	1226	3453	1"
"2026.06.29	16:15:00	5279.722	5280.222	5278.222	5279.222	1304	4248	1"
"2026.06.29	16:20:00	5278.722	5279.722	5277.722	5278.222	1065	4869	1"
"2026.06.29	16:25:00	5277.722	5280.722	5277.722	5280.722	2042	7903	1"
"2026.06.29	16:30:00	5280.722	5281.722	5279.222	5280.222	1903	8427	1"
"2026.06.29	16:35:00	5280.222	5282.222	5279.722	5281.722	1631	7564	1"
"2026.06.29	16:40:00	5282.222	5283.222	5281.722	5282.722	1663	6044	1"
"2026.06.29	16:45:00	5282.722	5288.722	5280.722	5288.722	5278	29922	1"
"2026.06.29	16:50:00	5288.722	5290.222	5286.722	5287.222	2850	13127	1"
"2026.06.29	16:55:00	5287.722	5287.722	5284.222	5285.222	2491	12738	1"
"2026.06.29	17:00:00	5285.722	5287.722	5285.222	5285.722	2011	8072	1"
"2026.06.29	17:05:00	5285.222	5286.722	5284.222	5284.722	1589	6255	1"
"2026.06.29	17:10:00	5284.722	5285.222	5283.722	5284.222	1081	3801	1"
"2026.06.29	17:15:00	5284.222	5285.222	5283.722	5283.722	930	3575	1"
"2026.06.29	17:20:00	5283.722	5284.722	5282.722	5283.222	1050	5052	1"
"2026.06.29	17:25:00	5282.722	5283.222	5281.222	5282.722	959	5715	1"
"2026.06.29	17:30:00	5282.222	5283.722	5282.222	5283.722	524	1708	1"
"2026.06.29	17:35:00	5283.722	5285.722	5283.222	5285.222	858	3140	1"
"2026.06.29	17:40:00	5285.222	5285.722	5284.722	5284.722	383	1344	1"
"2026.06.29	17:45:00	5284.722	5285.222	5282.722	5284.722	1074	4266	1"
"2026.06.29	17:50:00	5284.722	5289.222	5284.222	5287.222	1938	10557	1"
"2026.06.29	17:55:00	5286.722	5288.722	5286.722	5287.722	688	4079	1"
"2026.06.29	18:00:00	5287.722	5287.722	5285.222	5286.222	628	5026	1"
"2026.06.29	18:05:00	5286.222	5287.222	5284.722	5285.722	542	2255	1"
"2026.06.29	18:10:00	5285.222	5285.722	5284.222	5285.722	762	2620	1"
"2026.06.29	18:15:00	5285.722	5286.222	5284.222	5285.222	653	2354	1"
"2026.06.29	18:20:00	5285.222	5287.222	5284.722	5286.222	538	1998	1"
"2026.06.29	18:25:00	5286.722	5289.722	5285.722	5289.722	686	3998	1"
"2026.06.30	09:00:00	5285.965	5292.015	5284.951	5290.015	9937	42539	1"
"2026.06.30	09:05:00	5290.015	5293.015	5289.015	5293.015	6992	26686	1"
"2026.06.30	09:10:00	5292.515	5301.015	5292.515	5296.515	11941	46484	1"
"2026.06.30	09:15:00	5296.015	5305.515	5295.015	5305.015	12047	44734	1"
"2026.06.30	09:20:00	5304.515	5314.015	5304.015	5311.515	12680	56547	1"
"2026.06.30	09:25:00	5311.015	5316.015	5307.015	5308.015	10404	48685	1"
"2026.06.30	09:30:00	5308.015	5313.515	5305.015	5313.515	9500	39449	1"
"2026.06.30	09:35:00	5313.015	5314.015	5308.515	5308.515	6375	26622	1"
"2026.06.30	09:40:00	5309.015	5309.015	5298.515	5300.015	11255	51243	1"
"2026.06.30	09:45:00	5300.015	5307.015	5299.515	5303.515	7610	29314	1"
"2026.06.30	09:50:00	5303.515	5306.515	5301.515	5305.015	5531	24940	1"
"2026.06.30	09:55:00	5305.515	5308.015	5301.015	5302.015	6663	27073	1"
"2026.06.30	10:00:00	5301.515	5302.015	5295.515	5302.015	10835	50493	1"
"2026.06.30	10:05:00	5302.015	5302.015	5292.015	5293.015	7676	31279	1"
"2026.06.30	10:10:00	5293.015	5297.515	5292.015	5295.515	6689	32335	1"
"2026.06.30	10:15:00	5295.515	5296.515	5292.515	5293.015	5603	23385	1"
"2026.06.30	10:20:00	5293.015	5298.015	5291.015	5297.515	5336	20892	1"
"2026.06.30	10:25:00	5298.015	5302.515	5297.015	5300.515	6613	28540	1"
"2026.06.30	10:30:00	5300.515	5303.515	5298.515	5302.515	5991	25235	1"
"2026.06.30	10:35:00	5302.515	5303.015	5296.515	5296.515	6674	26017	1"
"2026.06.30	10:40:00	5296.515	5300.015	5293.515	5294.515	5360	25642	1"
"2026.06.30	10:45:00	5295.015	5295.515	5287.515	5292.515	8968	37772	1"
"2026.06.30	10:50:00	5292.015	5293.515	5289.015	5292.515	4731	28655	1"
"2026.06.30	10:55:00	5292.515	5293.015	5290.515	5292.515	3479	16252	1"
"2026.06.30	11:00:00	5292.515	5295.515	5291.515	5293.015	5283	27129	1"
"2026.06.30	11:05:00	5293.015	5294.015	5287.015	5287.015	8364	51011	1"
"2026.06.30	11:10:00	5287.515	5288.515	5281.015	5282.515	10758	51219	1"
"2026.06.30	11:15:00	5283.015	5286.515	5280.015	5285.515	6563	23226	1"
"2026.06.30	11:20:00	5286.015	5289.515	5285.015	5288.515	5798	22180	1"
"2026.06.30	11:25:00	5288.515	5291.015	5287.515	5289.015	3127	17704	1"
"2026.06.30	11:30:00	5289.015	5293.015	5288.515	5292.515	4236	19795	1"
"2026.06.30	11:35:00	5293.015	5293.015	5289.015	5290.015	4609	30687	1"
"2026.06.30	11:40:00	5290.015	5290.015	5284.515	5285.515	4781	21064	1"
"2026.06.30	11:45:00	5285.015	5294.015	5284.015	5294.015	5884	28394	1"
"2026.06.30	11:50:00	5294.015	5295.015	5291.015	5293.515	5624	26188	1"
"2026.06.30	11:55:00	5293.515	5297.515	5286.515	5290.015	12620	92632	1"
"2026.06.30	12:00:00	5290.015	5293.515	5288.015	5292.515	10197	71036	1"
"2026.06.30	12:05:00	5293.015	5293.015	5286.015	5289.515	7699	42370	1"
"2026.06.30	12:10:00	5289.515	5292.015	5288.015	5290.515	3400	19625	1"
"2026.06.30	12:15:00	5290.515	5292.515	5288.515	5290.015	2002	8026	1"
"2026.06.30	12:20:00	5290.015	5291.515	5288.515	5289.015	1529	8853	1"
"2026.06.30	12:25:00	5289.515	5291.515	5287.515	5290.515	2785	12169	1"
"2026.06.30	12:30:00	5291.015	5292.515	5286.015	5288.515	3107	16343	1"
"2026.06.30	12:35:00	5288.515	5288.515	5285.515	5287.015	2535	11751	1"
"2026.06.30	12:40:00	5287.515	5289.015	5285.515	5289.015	2132	8372	1"
"2026.06.30	12:45:00	5289.015	5289.015	5284.015	5288.515	4044	29274	1"
"2026.06.30	12:50:00	5289.015	5289.515	5285.515	5286.515	1816	10378	1"
"2026.06.30	12:55:00	5286.515	5287.515	5281.015	5282.015	5088	26736	1"
"2026.06.30	13:00:00	5282.515	5287.515	5281.515	5286.515	3787	30331	1"
"2026.06.30	13:05:00	5286.515	5287.515	5280.015	5281.015	7474	46958	1"
"2026.06.30	13:10:00	5280.515	5283.015	5280.515	5281.515	1980	8961	1"
"2026.06.30	13:15:00	5281.015	5284.015	5280.515	5284.015	1936	7185	1"
"2026.06.30	13:20:00	5284.015	5285.515	5283.015	5284.015	2416	11156	1"
"2026.06.30	13:25:00	5283.515	5286.015	5283.515	5285.515	1914	8677	1"
"2026.06.30	13:30:00	5285.015	5286.515	5284.015	5284.515	1495	4934	1"
"2026.06.30	13:35:00	5285.015	5286.515	5284.515	5284.515	1501	11428	1"
"2026.06.30	13:40:00	5284.515	5285.015	5278.015	5279.515	6253	31983	1"
"2026.06.30	13:45:00	5279.515	5281.015	5278.015	5278.515	2650	13990	1"
"2026.06.30	13:50:00	5279.015	5281.015	5278.515	5280.515	2393	9848	1"
"2026.06.30	13:55:00	5280.515	5284.015	5280.015	5283.015	2985	11472	1"
"2026.06.30	14:00:00	5283.015	5284.015	5282.015	5283.515	1931	7533	1"
"2026.06.30	14:05:00	5283.015	5283.515	5281.515	5282.515	1613	6205	1"
"2026.06.30	14:10:00	5282.515	5284.515	5280.515	5283.015	2793	10612	1"
"2026.06.30	14:15:00	5283.015	5284.515	5282.515	5284.515	1561	7125	1"
"2026.06.30	14:20:00	5284.515	5287.015	5283.515	5286.515	2469	11419	1"
"2026.06.30	14:25:00	5286.515	5288.015	5285.015	5288.015	1782	8184	1"
"2026.06.30	14:30:00	5287.515	5288.515	5286.515	5288.015	1611	8208	1"
"2026.06.30	14:35:00	5288.015	5289.515	5287.015	5287.515	2221	12237	1"
"2026.06.30	14:40:00	5287.515	5288.015	5283.015	5283.515	2860	14159	1"
"2026.06.30	14:45:00	5283.515	5284.015	5282.015	5283.015	1474	5896	1"
"2026.06.30	14:50:00	5283.015	5284.015	5280.515	5281.515	2767	15816	1"
"2026.06.30	14:55:00	5281.515	5283.515	5280.015	5283.015	2839	15756	1"
"2026.06.30	15:00:00	5283.015	5284.515	5282.015	5283.015	2012	7041	1"
"2026.06.30	15:05:00	5283.015	5285.015	5281.015	5283.015	2496	11340	1"
"2026.06.30	15:10:00	5283.515	5283.515	5282.015	5282.515	1191	30433	1"
"2026.06.30	15:15:00	5282.515	5284.515	5280.515	5282.015	2393	13996	1"
"2026.06.30	15:20:00	5282.015	5284.515	5281.015	5283.015	2237	11493	1"
"2026.06.30	15:25:00	5283.015	5284.015	5281.515	5282.515	1576	8879	1"
"2026.06.30	15:30:00	5282.015	5286.015	5282.015	5285.515	2900	14074	1"
"2026.06.30	15:35:00	5286.015	5287.515	5285.515	5287.015	2328	9449	1"
"2026.06.30	15:40:00	5287.515	5291.015	5286.515	5287.015	3921	19395	1"
"2026.06.30	15:45:00	5286.515	5288.015	5286.515	5287.515	1345	7350	1"
"2026.06.30	15:50:00	5287.515	5288.515	5284.515	5286.015	4267	17660	1"
"2026.06.30	15:55:00	5285.515	5286.015	5282.015	5283.015	5027	24442	1"
"2026.06.30	16:00:00	5282.515	5284.515	5282.515	5284.015	1608	6290	1"
"2026.06.30	16:05:00	5284.015	5286.015	5283.515	5285.015	2363	9902	1"
"2026.06.30	16:10:00	5285.015	5285.015	5282.015	5283.515	1821	11363	1"
"2026.06.30	16:15:00	5283.515	5284.515	5282.015	5283.515	1589	7580	1"
"2026.06.30	16:20:00	5283.515	5286.015	5283.015	5285.515	1638	7536	1"
"2026.06.30	16:25:00	5285.515	5286.015	5282.515	5283.515	1768	7730	1"
"2026.06.30	16:30:00	5283.015	5285.015	5283.015	5284.515	1266	4402	1"
"2026.06.30	16:35:00	5284.015	5286.015	5283.515	5284.015	2287	12468	1"
"2026.06.30	16:40:00	5284.515	5285.015	5280.515	5282.015	2938	14729	1"
"2026.06.30	16:45:00	5281.515	5282.515	5278.015	5281.015	4055	21529	1"
"2026.06.30	16:50:00	5281.015	5281.515	5279.515	5280.515	2532	17239	1"
"2026.06.30	16:55:00	5281.015	5281.015	5277.015	5277.515	4398	23277	1"
"2026.06.30	17:00:00	5278.015	5280.015	5277.015	5279.515	2086	11390	1"
"2026.06.30	17:05:00	5279.515	5280.015	5278.015	5279.515	1003	4544	1"
"2026.06.30	17:10:00	5279.015	5280.515	5278.015	5278.515	2189	12798	1"
"2026.06.30	17:15:00	5279.015	5280.515	5278.515	5280.015	1411	6959	1"
"2026.06.30	17:20:00	5279.515	5280.515	5279.015	5280.015	765	3434	1"
"2026.06.30	17:25:00	5279.515	5281.015	5279.015	5279.515	1011	10147	1"
"2026.06.30	17:30:00	5280.015	5282.015	5279.515	5280.015	988	8265	1"
"2026.06.30	17:35:00	5280.015	5282.015	5280.015	5280.515	734	5269	1"
"2026.06.30	17:40:00	5280.015	5280.515	5277.015	5277.515	1388	7765	1"
"2026.06.30	17:45:00	5277.015	5278.015	5275.015	5277.515	2084	16207	1"
"2026.06.30	17:50:00	5277.015	5278.015	5276.015	5277.015	658	3450	1"
"2026.06.30	17:55:00	5276.515	5277.515	5275.515	5277.015	621	3610	1"
"2026.06.30	18:00:00	5277.515	5279.015	5276.515	5276.515	639	3117	1"
"2026.06.30	18:05:00	5277.015	5277.515	5275.015	5275.515	783	5774	1"
"2026.06.30	18:10:00	5275.515	5276.515	5274.515	5275.015	694	3622	1"
"2026.06.30	18:15:00	5275.515	5275.515	5273.015	5273.515	969	5561	1"
"2026.06.30	18:20:00	5273.515	5275.015	5271.515	5274.515	976	4292	1"
"2026.06.30	18:25:00	5274.515	5276.015	5272.015	5273.515	1401	5975	1"
"2026.07.01	09:00:00	5282.415	5298.394	5280.386	5297.894	14469	52026	1"
"2026.07.01	09:05:00	5298.394	5302.894	5296.894	5300.394	10924	44395	1"
"2026.07.01	09:10:00	5300.394	5302.894	5298.394	5299.394	6380	24098	1"
"2026.07.01	09:15:00	5299.394	5302.394	5297.894	5301.894	6325	25859	1"
"2026.07.01	09:20:00	5301.894	5307.394	5300.894	5305.394	10890	41883	1"
"2026.07.01	09:25:00	5305.394	5307.394	5302.394	5304.394	6637	29172	1"
"2026.07.01	09:30:00	5304.394	5305.894	5300.894	5303.894	8483	36255	1"
"2026.07.01	09:35:00	5303.394	5305.894	5300.894	5305.394	5651	20088	1"
"2026.07.01	09:40:00	5305.394	5309.394	5302.394	5307.394	9887	38667	1"
"2026.07.01	09:45:00	5307.394	5311.394	5304.894	5304.894	11142	66537	1"
"2026.07.01	09:50:00	5304.894	5305.894	5300.894	5302.394	9778	42211	1"
"2026.07.01	09:55:00	5302.394	5306.394	5300.894	5305.894	6176	21409	1"
"2026.07.01	10:00:00	5305.894	5306.894	5300.394	5305.894	10649	52102	1"
"2026.07.01	10:05:00	5305.394	5307.394	5304.894	5304.894	5296	19993	1"
"2026.07.01	10:10:00	5304.894	5312.394	5304.394	5309.394	10500	40384	1"
"2026.07.01	10:15:00	5309.394	5311.894	5304.394	5307.894	8394	26925	1"
"2026.07.01	10:20:00	5307.894	5311.394	5305.394	5308.394	7339	30556	1"
"2026.07.01	10:25:00	5308.394	5311.894	5303.894	5304.894	10961	46032	1"
"2026.07.01	10:30:00	5305.394	5311.394	5303.894	5305.394	11469	46758	1"
"2026.07.01	10:35:00	5305.394	5307.394	5302.894	5304.894	9317	41099	1"
"2026.07.01	10:40:00	5304.894	5305.894	5295.894	5295.894	12580	52543	1"
"2026.07.01	10:45:00	5296.394	5299.394	5289.894	5297.894	16113	68406	1"
"2026.07.01	10:50:00	5298.394	5300.394	5292.894	5293.894	8716	39633	1"
"2026.07.01	10:55:00	5293.394	5299.394	5292.894	5297.894	4996	22089	1"
"2026.07.01	11:00:00	5297.894	5300.894	5293.394	5299.394	6976	36582	1"
"2026.07.01	11:05:00	5299.394	5299.894	5294.394	5294.894	5038	19029	1"
"2026.07.01	11:10:00	5294.894	5295.394	5289.894	5291.394	7803	32908	1"
"2026.07.01	11:15:00	5291.394	5296.394	5289.894	5295.894	6641	29165	1"
"2026.07.01	11:20:00	5295.394	5302.894	5293.894	5299.894	8319	35901	1"
"2026.07.01	11:25:00	5299.894	5304.394	5299.394	5303.394	6266	27504	1"
"2026.07.01	11:30:00	5303.394	5309.894	5302.894	5305.894	9739	47227	1"
"2026.07.01	11:35:00	5305.894	5306.394	5300.894	5303.394	6183	27600	1"
"2026.07.01	11:40:00	5303.394	5308.394	5302.894	5307.394	4669	20325	1"
"2026.07.01	11:45:00	5306.894	5315.394	5305.894	5311.894	9650	41990	1"
"2026.07.01	11:50:00	5311.394	5317.394	5310.894	5316.894	7910	35289	1"
"2026.07.01	11:55:00	5316.894	5320.394	5315.894	5318.894	8693	40333	1"
"2026.07.01	12:00:00	5318.894	5321.394	5316.894	5319.394	7231	35630	1"
"2026.07.01	12:05:00	5319.394	5324.394	5317.894	5321.394	8735	47323	1"
"2026.07.01	12:10:00	5321.894	5324.394	5320.394	5322.394	7199	39853	1"
"2026.07.01	12:15:00	5322.394	5328.894	5321.894	5327.894	8497	44015	1"
"2026.07.01	12:20:00	5328.394	5330.894	5326.394	5328.394	6545	32461	1"
"2026.07.01	12:25:00	5327.894	5328.894	5320.394	5320.394	9589	46466	1"
"2026.07.01	12:30:00	5320.394	5321.894	5314.894	5314.894	6858	29395	1"
"2026.07.01	12:35:00	5314.894	5319.894	5314.894	5318.894	4283	18930	1"
"2026.07.01	12:40:00	5318.894	5319.894	5313.394	5314.394	4768	23107	1"
"2026.07.01	12:45:00	5314.394	5317.394	5312.394	5315.894	3741	15656	1"
"2026.07.01	12:50:00	5316.394	5316.394	5309.394	5312.394	6293	24030	1"
"2026.07.01	12:55:00	5312.394	5315.394	5310.394	5314.394	4223	16269	1"
"2026.07.01	13:00:00	5313.894	5314.394	5311.394	5311.894	3134	12153	1"
"2026.07.01	13:05:00	5311.894	5312.394	5308.894	5311.394	4128	15280	1"
"2026.07.01	13:10:00	5311.394	5311.894	5309.394	5310.894	1595	5552	1"
"2026.07.01	13:15:00	5310.894	5311.894	5310.394	5311.394	1702	7108	1"
"2026.07.01	13:20:00	5311.894	5312.394	5309.894	5310.894	1975	10627	1"
"2026.07.01	13:25:00	5311.394	5311.894	5307.394	5307.394	1951	9126	1"
"2026.07.01	13:30:00	5307.894	5309.394	5306.394	5308.394	3175	16608	1"
"2026.07.01	13:35:00	5308.894	5310.394	5307.394	5309.394	1632	8172	1"
"2026.07.01	13:40:00	5309.394	5310.394	5306.394	5307.394	1976	8150	1"
"2026.07.01	13:45:00	5307.394	5308.394	5305.894	5305.894	1678	6297	1"
"2026.07.01	13:50:00	5306.394	5311.894	5305.894	5311.394	3554	14443	1"
"2026.07.01	13:55:00	5310.894	5312.894	5309.394	5310.394	2840	12275	1"
"2026.07.01	14:00:00	5310.394	5310.394	5306.894	5307.894	2475	9275	1"
"2026.07.01	14:05:00	5307.394	5308.394	5306.894	5307.894	1689	6224	1"
"2026.07.01	14:10:00	5307.894	5308.894	5306.894	5308.394	1323	4558	1"
"2026.07.01	14:15:00	5308.394	5310.894	5307.894	5308.894	1986	7669	1"
"2026.07.01	14:20:00	5308.894	5309.394	5307.394	5307.894	1289	6973	1"
"2026.07.01	14:25:00	5307.894	5308.894	5307.394	5307.894	1058	4553	1"
"2026.07.01	14:30:00	5308.394	5311.894	5307.394	5310.894	2557	11359	1"
"2026.07.01	14:35:00	5310.894	5311.394	5308.394	5309.894	1389	5270	1"
"2026.07.01	14:40:00	5310.394	5310.894	5308.394	5309.394	1195	5430	1"
"2026.07.01	14:45:00	5309.894	5311.394	5308.894	5310.894	1600	6333	1"
"2026.07.01	14:50:00	5310.894	5313.394	5309.894	5312.394	2822	10858	1"
"2026.07.01	14:55:00	5312.394	5314.894	5311.394	5314.394	3473	15971	1"
"2026.07.01	15:00:00	5314.394	5314.394	5312.894	5313.894	1876	5840	1"
"2026.07.01	15:05:00	5313.894	5317.894	5313.394	5313.894	5042	24334	1"
"2026.07.01	15:10:00	5313.894	5317.394	5313.894	5315.894	2211	7771	1"
"2026.07.01	15:15:00	5315.894	5318.394	5314.894	5317.894	2228	9696	1"
"2026.07.01	15:20:00	5318.394	5318.394	5315.894	5316.894	2566	15262	1"
"2026.07.01	15:25:00	5316.894	5320.394	5315.894	5319.894	2807	11838	1"
"2026.07.01	15:30:00	5319.894	5320.394	5318.394	5319.394	1629	9390	1"
"2026.07.01	15:35:00	5319.394	5319.894	5318.394	5319.894	1304	4724	1"
"2026.07.01	15:40:00	5319.894	5320.394	5318.394	5318.394	1559	7810	1"
"2026.07.01	15:45:00	5318.894	5321.894	5318.394	5320.894	2949	14943	1"
"2026.07.01	15:50:00	5320.894	5323.394	5320.394	5321.394	4217	17831	1"
"2026.07.01	15:55:00	5320.894	5321.894	5320.394	5321.394	3056	14710	1"
"2026.07.01	16:00:00	5321.394	5321.894	5319.394	5321.894	3348	18903	1"
"2026.07.01	16:05:00	5321.394	5322.394	5316.894	5317.894	3430	17237	1"
"2026.07.01	16:10:00	5317.894	5322.394	5316.894	5322.394	3725	15961	1"
"2026.07.01	16:15:00	5321.894	5322.394	5319.394	5320.394	2241	10097	1"
"2026.07.01	16:20:00	5320.394	5322.394	5318.894	5320.894	2185	12769	1"
"2026.07.01	16:25:00	5320.894	5322.394	5320.894	5321.394	1310	3923	1"
"2026.07.01	16:30:00	5321.894	5324.394	5320.894	5323.394	3363	18996	1"
"2026.07.01	16:35:00	5322.894	5324.394	5322.894	5324.394	1304	5098	1"
"2026.07.01	16:40:00	5323.894	5326.394	5322.894	5322.894	3038	14302	1"
"2026.07.01	16:45:00	5322.894	5323.894	5321.894	5322.394	1856	7369	1"
"2026.07.01	16:50:00	5322.394	5325.894	5322.394	5323.894	2480	8790	1"
"2026.07.01	16:55:00	5324.394	5324.894	5321.894	5321.894	1759	7569	1"
"2026.07.01	17:00:00	5321.894	5323.894	5321.894	5322.394	1045	4776	1"
"2026.07.01	17:05:00	5322.394	5324.894	5321.894	5322.894	1435	6455	1"
"2026.07.01	17:10:00	5323.394	5323.394	5320.894	5321.894	1854	7733	1"
"2026.07.01	17:15:00	5321.894	5325.394	5320.894	5324.894	1408	6920	1"
"2026.07.01	17:20:00	5324.894	5325.394	5322.894	5323.394	823	3253	1"
"2026.07.01	17:25:00	5323.394	5324.894	5322.894	5324.394	799	5280	1"
"2026.07.01	17:30:00	5323.894	5324.394	5322.394	5322.894	655	2407	1"
"2026.07.01	17:35:00	5322.894	5324.894	5322.394	5322.394	793	4339	1"
"2026.07.01	17:40:00	5322.394	5322.394	5319.894	5320.894	1196	5950	1"
"2026.07.01	17:45:00	5320.894	5321.894	5319.394	5320.394	795	5034	1"
"2026.07.01	17:50:00	5319.894	5320.394	5318.894	5319.894	844	10081	1"
"2026.07.01	17:55:00	5319.894	5321.394	5319.394	5320.894	908	4156	1"
"2026.07.01	18:00:00	5320.394	5321.394	5319.894	5321.394	387	1178	1"
"2026.07.01	18:05:00	5320.894	5321.394	5319.894	5320.394	431	1554	1"
"2026.07.01	18:10:00	5320.894	5323.394	5320.394	5322.394	957	2945	1"
"2026.07.01	18:15:00	5322.394	5323.394	5318.394	5319.394	1357	6572	1"
"2026.07.01	18:20:00	5318.894	5320.394	5318.894	5319.894	640	3022	1"
"2026.07.01	18:25:00	5320.394	5320.894	5315.894	5315.894	1041	4257	1"
"2026.07.02	09:00:00	5309.293	5312.272	5305.743	5307.772	12631	47249	1"
"2026.07.02	09:05:00	5307.772	5315.272	5306.772	5314.272	9878	39102	1"
"2026.07.02	09:10:00	5314.272	5317.772	5312.772	5314.772	7021	29135	1"
"2026.07.02	09:15:00	5314.772	5318.272	5313.272	5318.272	4909	19680	1"
"2026.07.02	09:20:00	5317.772	5322.772	5317.272	5320.772	8694	33979	1"
